"id","class_room_id","day_of_week","period_number","school_id","status","subject_id","tutor_id","weekly_timetable_id","subject_name","tutor_name"
"13786","21","TUESDAY",2,"1","ASSIGNED","20","T053","35","Maths","Tutor 53"
"13787","21","TUESDAY",3,"1","ASSIGNED","24","T047","35","Zoology","Tutor 47"
"13788","21","TUESDAY",4,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13789","21","TUESDAY",5,"1","ASSIGNED","23","T047","35","Botany","Tutor 47"
"13790","21","TUESDAY",6,"1","ASSIGNED","18","T041","35","Computer Science","Tutor 41"
"13791","21","TUESDAY",7,"1","ASSIGNED","26","T040","35","English","Tutor 40"
"13792","21","TUESDAY",8,"1","ASSIGNED","20","T053","35","Maths","Tutor 53"
"13793","21","WEDNESDAY",1,"1","ASSIGNED","23","T047","35","Botany","Tutor 47"
"13794","21","WEDNESDAY",2,"1","ASSIGNED","24","T048","35","Zoology","Tutor 48"
"13795","21","WEDNESDAY",3,"1","ASSIGNED","20","T044","35","Maths","Tutor 44"
"13796","21","WEDNESDAY",4,"1","ASSIGNED","22","T055","35","Chemistry","Tutor 55"
"13797","21","WEDNESDAY",5,"1","ASSIGNED","26","T040","35","English","Tutor 40"
"13798","21","WEDNESDAY",6,"1","ASSIGNED","23","T056","35","Botany","Tutor 56"
"13799","21","WEDNESDAY",7,"1","ASSIGNED","19","T052","35","Physical Training","Tutor 52"
"13800","21","WEDNESDAY",8,"1","ASSIGNED","22","T045","35","Chemistry","Tutor 45"
"13801","21","THURSDAY",1,"1","ASSIGNED","18","T041","35","Computer Science","Tutor 41"
"13802","21","THURSDAY",2,"1","ASSIGNED","24","T047","35","Zoology","Tutor 47"
"13803","21","THURSDAY",3,"1","ASSIGNED","24","T048","35","Zoology","Tutor 48"
"13804","21","THURSDAY",4,"1","ASSIGNED","25","T048","35","Tamil","Tutor 48"
"13805","21","THURSDAY",5,"1","ASSIGNED","21","T054","35","Physics","Tutor 54"
"13806","21","THURSDAY",6,"1","ASSIGNED","22","T055","35","Chemistry","Tutor 55"
"13807","21","THURSDAY",7,"1","ASSIGNED","25","T048","35","Tamil","Tutor 48"
"13808","21","THURSDAY",8,"1","ASSIGNED","17","T041","35","Moral Science","Tutor 41"
"13809","21","FRIDAY",1,"1","ASSIGNED","21","T054","35","Physics","Tutor 54"
"13810","21","FRIDAY",2,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13811","21","FRIDAY",3,"1","ASSIGNED","21","T054","35","Physics","Tutor 54"
"13812","21","FRIDAY",4,"1","ASSIGNED","21","T054","35","Physics","Tutor 54"
"13813","21","FRIDAY",5,"1","ASSIGNED","26","T049","35","English","Tutor 49"
"13814","21","FRIDAY",6,"1","ASSIGNED","20","T053","35","Maths","Tutor 53"
"13815","21","FRIDAY",7,"1","ASSIGNED","20","T043","35","Maths","Tutor 43"
"13816","21","FRIDAY",8,"1","ASSIGNED","23","T056","35","Botany","Tutor 56"
"13817","21","SATURDAY",1,"1","ASSIGNED","23","T056","35","Botany","Tutor 56"
"13818","21","SATURDAY",2,"1","ASSIGNED","19","T042","35","Physical Training","Tutor 42"
"13819","21","SATURDAY",3,"1","ASSIGNED","20","T053","35","Maths","Tutor 53"
"13820","21","SATURDAY",4,"1","ASSIGNED","22","T055","35","Chemistry","Tutor 55"
"13821","21","SATURDAY",5,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13822","21","SATURDAY",6,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"13823","21","SATURDAY",7,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13824","21","SATURDAY",8,"1","ASSIGNED","25","T039","35","Tamil","Tutor 39"
"13825","22","MONDAY",1,"1","ASSIGNED","22","T055","35","Chemistry","Tutor 55"
"13826","22","MONDAY",2,"1","ASSIGNED","25","T049","35","Tamil","Tutor 49"
"13827","22","MONDAY",3,"1","ASSIGNED","26","T040","35","English","Tutor 40"
"13828","22","MONDAY",4,"1","ASSIGNED","20","T053","35","Maths","Tutor 53"
"13829","22","MONDAY",5,"1","ASSIGNED","20","T053","35","Maths","Tutor 53"
"13830","22","MONDAY",6,"1","ASSIGNED","26","T040","35","English","Tutor 40"
"13831","22","MONDAY",7,"1","ASSIGNED","18","T052","35","Computer Science","Tutor 52"
"13832","22","MONDAY",8,"1","ASSIGNED","23","T056","35","Botany","Tutor 56"
"13833","22","TUESDAY",1,"1","ASSIGNED","24","T048","35","Zoology","Tutor 48"
"13834","22","TUESDAY",2,"1","ASSIGNED","21","T055","35","Physics","Tutor 55"
"13835","22","TUESDAY",3,"1","ASSIGNED","24","T048","35","Zoology","Tutor 48"
"13836","22","TUESDAY",4,"1","ASSIGNED","22","T056","35","Chemistry","Tutor 56"
"13837","22","TUESDAY",5,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13838","22","TUESDAY",6,"1","ASSIGNED","20","T043","35","Maths","Tutor 43"
"13839","22","TUESDAY",7,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13840","22","TUESDAY",8,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13841","22","WEDNESDAY",1,"1","ASSIGNED","20","T054","35","Maths","Tutor 54"
"13842","22","WEDNESDAY",2,"1","ASSIGNED","25","T049","35","Tamil","Tutor 49"
"13843","22","WEDNESDAY",3,"1","ASSIGNED","20","T053","35","Maths","Tutor 53"
"13844","22","WEDNESDAY",4,"1","ASSIGNED","21","T054","35","Physics","Tutor 54"
"13845","22","WEDNESDAY",5,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13846","22","WEDNESDAY",6,"1","ASSIGNED","26","T049","35","English","Tutor 49"
"13847","22","WEDNESDAY",7,"1","ASSIGNED","22","T055","35","Chemistry","Tutor 55"
"13848","22","WEDNESDAY",8,"1","ASSIGNED","23","T056","35","Botany","Tutor 56"
"13849","22","THURSDAY",1,"1","ASSIGNED","24","T048","35","Zoology","Tutor 48"
"13850","22","THURSDAY",2,"1","ASSIGNED","25","T039","35","Tamil","Tutor 39"
"13851","22","THURSDAY",3,"1","ASSIGNED","23","T056","35","Botany","Tutor 56"
"13852","22","THURSDAY",4,"1","ASSIGNED","21","T054","35","Physics","Tutor 54"
"13853","22","THURSDAY",5,"1","ASSIGNED","23","T056","35","Botany","Tutor 56"
"13854","22","THURSDAY",6,"1","ASSIGNED","18","T051","35","Computer Science","Tutor 51"
"13855","22","THURSDAY",7,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13856","22","THURSDAY",8,"1","ASSIGNED","22","T056","35","Chemistry","Tutor 56"
"13857","22","FRIDAY",1,"1","ASSIGNED","20","T053","35","Maths","Tutor 53"
"13858","22","FRIDAY",2,"1","ASSIGNED","23","T056","35","Botany","Tutor 56"
"13859","22","FRIDAY",3,"1","ASSIGNED","22","T055","35","Chemistry","Tutor 55"
"13860","22","FRIDAY",4,"1","ASSIGNED","21","T055","35","Physics","Tutor 55"
"13861","22","FRIDAY",5,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13862","22","FRIDAY",6,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13863","22","FRIDAY",7,"1","ASSIGNED","17","T040","35","Moral Science","Tutor 40"
"13864","22","FRIDAY",8,"1","ASSIGNED","19","T042","35","Physical Training","Tutor 42"
"13865","22","SATURDAY",1,"1","ASSIGNED","22","T055","35","Chemistry","Tutor 55"
"13866","22","SATURDAY",2,"1","ASSIGNED","22","T055","35","Chemistry","Tutor 55"
"13867","22","SATURDAY",3,"1","ASSIGNED","25","T048","35","Tamil","Tutor 48"
"13868","22","SATURDAY",4,"1","ASSIGNED","19","T052","35","Physical Training","Tutor 52"
"13869","22","SATURDAY",5,"1","ASSIGNED","26","T050","35","English","Tutor 50"
"13870","22","SATURDAY",6,"1","ASSIGNED","24","T048","35","Zoology","Tutor 48"
"13871","22","SATURDAY",7,"1","ASSIGNED","20","T053","35","Maths","Tutor 53"
"13872","22","SATURDAY",8,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13873","23","MONDAY",1,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"13874","23","MONDAY",2,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"13875","23","MONDAY",3,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13876","23","MONDAY",4,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13877","23","MONDAY",5,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13878","23","MONDAY",6,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13879","23","MONDAY",7,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13880","23","MONDAY",8,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13881","23","TUESDAY",1,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13882","23","TUESDAY",2,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13883","23","TUESDAY",3,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13884","23","TUESDAY",4,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"13885","23","TUESDAY",5,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13886","23","TUESDAY",6,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13887","23","TUESDAY",7,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"13888","23","TUESDAY",8,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13889","23","WEDNESDAY",1,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13890","23","WEDNESDAY",2,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"13891","23","WEDNESDAY",3,"1","ASSIGNED","17","T060","35","Moral Science","Tutor 60"
"13892","23","WEDNESDAY",4,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13893","23","WEDNESDAY",5,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13894","23","WEDNESDAY",6,"1","ASSIGNED","18","T061","35","Computer Science","Tutor 61"
"13895","23","WEDNESDAY",7,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"13896","23","WEDNESDAY",8,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13897","23","THURSDAY",1,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13898","23","THURSDAY",2,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13899","23","THURSDAY",3,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"13900","23","THURSDAY",4,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13901","23","THURSDAY",5,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13902","23","THURSDAY",6,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13903","23","THURSDAY",7,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"13904","23","THURSDAY",8,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13905","23","FRIDAY",1,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13906","23","FRIDAY",2,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13907","23","FRIDAY",3,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13908","23","FRIDAY",4,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13909","23","FRIDAY",5,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"13910","23","FRIDAY",6,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"13911","23","FRIDAY",7,"1","ASSIGNED","19","T062","35","Physical Training","Tutor 62"
"13912","23","FRIDAY",8,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13913","23","SATURDAY",1,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13914","23","SATURDAY",2,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13915","23","SATURDAY",3,"1","ASSIGNED","19","T062","35","Physical Training","Tutor 62"
"13916","23","SATURDAY",4,"1","ASSIGNED","18","T061","35","Computer Science","Tutor 61"
"13917","23","SATURDAY",5,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13918","23","SATURDAY",6,"1","ASSIGNED","26","T060","35","English","Tutor 60"
"13919","23","SATURDAY",7,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13920","23","SATURDAY",8,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13921","24","MONDAY",1,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13922","24","MONDAY",2,"1","ASSIGNED","25","T059","35","Tamil","Tutor 59"
"13923","24","MONDAY",3,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13924","24","MONDAY",4,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13925","24","MONDAY",5,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"13926","24","MONDAY",6,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13927","24","MONDAY",7,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"13928","24","MONDAY",8,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"13929","24","TUESDAY",1,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"13930","24","TUESDAY",2,"1","ASSIGNED","18","T061","35","Computer Science","Tutor 61"
"13931","24","TUESDAY",3,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"13932","24","TUESDAY",4,"1","ASSIGNED","20","T064","35","Maths","Tutor 64"
"13933","24","TUESDAY",5,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"13934","24","TUESDAY",6,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13935","24","TUESDAY",7,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13936","24","TUESDAY",8,"1","ASSIGNED","21","T065","35","Physics","Tutor 65"
"13937","24","WEDNESDAY",1,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13938","24","WEDNESDAY",2,"1","ASSIGNED","17","T060","35","Moral Science","Tutor 60"
"13939","24","WEDNESDAY",3,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13940","24","WEDNESDAY",4,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"13941","24","WEDNESDAY",5,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"13942","24","WEDNESDAY",6,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13943","24","WEDNESDAY",7,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"13944","24","WEDNESDAY",8,"1","ASSIGNED","20","T064","35","Maths","Tutor 64"
"13945","24","THURSDAY",1,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"13946","24","THURSDAY",2,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13947","24","THURSDAY",3,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13948","24","THURSDAY",4,"1","ASSIGNED","21","T065","35","Physics","Tutor 65"
"13949","24","THURSDAY",5,"1","ASSIGNED","21","T065","35","Physics","Tutor 65"
"13950","24","THURSDAY",6,"1","ASSIGNED","19","T062","35","Physical Training","Tutor 62"
"13951","24","THURSDAY",7,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13952","24","THURSDAY",8,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13953","24","FRIDAY",1,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13954","24","FRIDAY",2,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"13955","24","FRIDAY",3,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"13956","24","FRIDAY",4,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"13957","24","FRIDAY",5,"1","ASSIGNED","24","T067","35","Zoology","Tutor 67"
"13958","24","FRIDAY",6,"1","ASSIGNED","21","T065","35","Physics","Tutor 65"
"13959","24","FRIDAY",7,"1","ASSIGNED","19","T063","35","Physical Training","Tutor 63"
"13960","24","FRIDAY",8,"1","ASSIGNED","20","T064","35","Maths","Tutor 64"
"13961","24","SATURDAY",1,"1","ASSIGNED","22","T066","35","Chemistry","Tutor 66"
"13962","24","SATURDAY",2,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13963","24","SATURDAY",3,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13964","24","SATURDAY",4,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13965","24","SATURDAY",5,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13966","24","SATURDAY",6,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13967","24","SATURDAY",7,"1","ASSIGNED","18","T061","35","Computer Science","Tutor 61"
"13968","24","SATURDAY",8,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13969","25","MONDAY",1,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13970","25","MONDAY",2,"1","ASSIGNED","23","T057","35","Botany","Tutor 57"
"13971","25","MONDAY",3,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"13972","25","MONDAY",4,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"13973","25","MONDAY",5,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"13974","25","MONDAY",6,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"13975","25","MONDAY",7,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"13976","25","MONDAY",8,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"13977","25","TUESDAY",1,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13978","25","TUESDAY",2,"1","ASSIGNED","18","T062","35","Computer Science","Tutor 62"
"13979","25","TUESDAY",3,"1","ASSIGNED","21","T065","35","Physics","Tutor 65"
"13980","25","TUESDAY",4,"1","ASSIGNED","19","T062","35","Physical Training","Tutor 62"
"13981","25","TUESDAY",5,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13982","25","TUESDAY",6,"1","ASSIGNED","17","T060","35","Moral Science","Tutor 60"
"13983","25","TUESDAY",7,"1","ASSIGNED","24","T067","35","Zoology","Tutor 67"
"13984","25","TUESDAY",8,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13985","25","WEDNESDAY",1,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13986","25","WEDNESDAY",2,"1","ASSIGNED","24","T067","35","Zoology","Tutor 67"
"13987","25","WEDNESDAY",3,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13988","25","WEDNESDAY",4,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"13989","25","WEDNESDAY",5,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13990","25","WEDNESDAY",6,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"13991","25","WEDNESDAY",7,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"13992","25","WEDNESDAY",8,"1","ASSIGNED","20","T073","35","Maths","Tutor 73"
"13993","25","THURSDAY",1,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13994","25","THURSDAY",2,"1","ASSIGNED","21","T074","35","Physics","Tutor 74"
"13995","25","THURSDAY",3,"1","ASSIGNED","24","T057","35","Zoology","Tutor 57"
"13996","25","THURSDAY",4,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"13997","25","THURSDAY",5,"1","ASSIGNED","22","T066","35","Chemistry","Tutor 66"
"13998","25","THURSDAY",6,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"13999","25","THURSDAY",7,"1","ASSIGNED","24","T067","35","Zoology","Tutor 67"
"14000","25","THURSDAY",8,"1","ASSIGNED","18","T061","35","Computer Science","Tutor 61"
"14001","25","FRIDAY",1,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"14002","25","FRIDAY",2,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"14003","25","FRIDAY",3,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"14004","25","FRIDAY",4,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"14005","25","FRIDAY",5,"1","ASSIGNED","24","T068","35","Zoology","Tutor 68"
"14006","25","FRIDAY",6,"1","ASSIGNED","21","T074","35","Physics","Tutor 74"
"14007","25","FRIDAY",7,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"14008","25","FRIDAY",8,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"14009","25","SATURDAY",1,"1","ASSIGNED","22","T075","35","Chemistry","Tutor 75"
"14010","25","SATURDAY",2,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"14011","25","SATURDAY",3,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"14012","25","SATURDAY",4,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"14013","25","SATURDAY",5,"1","ASSIGNED","20","T073","35","Maths","Tutor 73"
"14014","25","SATURDAY",6,"1","ASSIGNED","22","T066","35","Chemistry","Tutor 66"
"14015","25","SATURDAY",7,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"14016","25","SATURDAY",8,"1","ASSIGNED","19","T062","35","Physical Training","Tutor 62"
"14017","26","MONDAY",1,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"14018","26","MONDAY",2,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"14019","26","MONDAY",3,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"14020","26","MONDAY",4,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"14021","26","MONDAY",5,"1","ASSIGNED","18","T061","35","Computer Science","Tutor 61"
"14022","26","MONDAY",6,"1","ASSIGNED","26","T060","35","English","Tutor 60"
"14023","26","MONDAY",7,"1","ASSIGNED","26","T060","35","English","Tutor 60"
"14024","26","MONDAY",8,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"14025","26","TUESDAY",1,"1","ASSIGNED","21","T065","35","Physics","Tutor 65"
"14026","26","TUESDAY",2,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"14027","26","TUESDAY",3,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"14028","26","TUESDAY",4,"1","ASSIGNED","22","T066","35","Chemistry","Tutor 66"
"14029","26","TUESDAY",5,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"14030","26","TUESDAY",6,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"14031","26","TUESDAY",7,"1","ASSIGNED","24","T068","35","Zoology","Tutor 68"
"14032","26","TUESDAY",8,"1","ASSIGNED","20","T073","35","Maths","Tutor 73"
"14033","26","WEDNESDAY",1,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"14034","26","WEDNESDAY",2,"1","ASSIGNED","25","T059","35","Tamil","Tutor 59"
"14035","26","WEDNESDAY",3,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"14036","26","WEDNESDAY",4,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"14037","26","WEDNESDAY",5,"1","ASSIGNED","19","T062","35","Physical Training","Tutor 62"
"14038","26","WEDNESDAY",6,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"14039","26","WEDNESDAY",7,"1","ASSIGNED","21","T065","35","Physics","Tutor 65"
"14040","26","WEDNESDAY",8,"1","ASSIGNED","20","T074","35","Maths","Tutor 74"
"14041","26","THURSDAY",1,"1","ASSIGNED","20","T064","35","Maths","Tutor 64"
"14042","26","THURSDAY",2,"1","ASSIGNED","21","T075","35","Physics","Tutor 75"
"14043","26","THURSDAY",3,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"14044","26","THURSDAY",4,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"14045","26","THURSDAY",5,"1","ASSIGNED","23","T067","35","Botany","Tutor 67"
"14046","26","THURSDAY",6,"1","ASSIGNED","23","T067","35","Botany","Tutor 67"
"14047","26","THURSDAY",7,"1","ASSIGNED","21","T074","35","Physics","Tutor 74"
"14048","26","THURSDAY",8,"1","ASSIGNED","22","T066","35","Chemistry","Tutor 66"
"14049","26","FRIDAY",1,"1","ASSIGNED","20","T064","35","Maths","Tutor 64"
"14050","26","FRIDAY",2,"1","ASSIGNED","23","T067","35","Botany","Tutor 67"
"14051","26","FRIDAY",3,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"14052","26","FRIDAY",4,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"14053","26","FRIDAY",5,"1","ASSIGNED","24","T077","35","Zoology","Tutor 77"
"14054","26","FRIDAY",6,"1","ASSIGNED","22","T066","35","Chemistry","Tutor 66"
"14055","26","FRIDAY",7,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"14056","26","FRIDAY",8,"1","ASSIGNED","19","T062","35","Physical Training","Tutor 62"
"14057","26","SATURDAY",1,"1","ASSIGNED","17","T060","35","Moral Science","Tutor 60"
"14058","26","SATURDAY",2,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"14059","26","SATURDAY",3,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"14060","26","SATURDAY",4,"1","ASSIGNED","25","T059","35","Tamil","Tutor 59"
"14061","26","SATURDAY",5,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"14062","26","SATURDAY",6,"1","ASSIGNED","25","T058","35","Tamil","Tutor 58"
"14063","26","SATURDAY",7,"1","ASSIGNED","18","T062","35","Computer Science","Tutor 62"
"14064","26","SATURDAY",8,"1","ASSIGNED","26","T059","35","English","Tutor 59"
"14065","27","MONDAY",1,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"14066","27","MONDAY",2,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"14067","27","MONDAY",3,"1","ASSIGNED","23","T067","35","Botany","Tutor 67"
"14068","27","MONDAY",4,"1","ASSIGNED","26","T060","35","English","Tutor 60"
"14069","27","MONDAY",5,"1","ASSIGNED","20","T064","35","Maths","Tutor 64"
"14070","27","MONDAY",6,"1","ASSIGNED","21","T064","35","Physics","Tutor 64"
"14071","27","MONDAY",7,"1","ASSIGNED","26","T069","35","English","Tutor 69"
"14072","27","MONDAY",8,"1","ASSIGNED","20","T064","35","Maths","Tutor 64"
"14073","27","TUESDAY",1,"1","ASSIGNED","21","T074","35","Physics","Tutor 74"
"14074","27","TUESDAY",2,"1","ASSIGNED","21","T074","35","Physics","Tutor 74"
"14075","27","TUESDAY",3,"1","ASSIGNED","19","T062","35","Physical Training","Tutor 62"
"14076","27","TUESDAY",4,"1","ASSIGNED","18","T061","35","Computer Science","Tutor 61"
"14077","27","TUESDAY",5,"1","ASSIGNED","25","T059","35","Tamil","Tutor 59"
"14078","27","TUESDAY",6,"1","ASSIGNED","20","T073","35","Maths","Tutor 73"
"14079","27","TUESDAY",7,"1","ASSIGNED","22","T066","35","Chemistry","Tutor 66"
"14080","27","TUESDAY",8,"1","ASSIGNED","24","T058","35","Zoology","Tutor 58"
"14081","27","WEDNESDAY",1,"1","ASSIGNED","21","T074","35","Physics","Tutor 74"
"14082","27","WEDNESDAY",2,"1","ASSIGNED","24","T068","35","Zoology","Tutor 68"
"14083","27","WEDNESDAY",3,"1","ASSIGNED","23","T066","35","Botany","Tutor 66"
"14084","27","WEDNESDAY",4,"1","ASSIGNED","20","T063","35","Maths","Tutor 63"
"14085","27","WEDNESDAY",5,"1","ASSIGNED","17","T060","35","Moral Science","Tutor 60"
"14086","27","WEDNESDAY",6,"1","ASSIGNED","19","T062","35","Physical Training","Tutor 62"
"14087","27","WEDNESDAY",7,"1","ASSIGNED","22","T075","35","Chemistry","Tutor 75"
"14088","27","WEDNESDAY",8,"1","ASSIGNED","22","T065","35","Chemistry","Tutor 65"
"14089","27","THURSDAY",1,"1","ASSIGNED","20","T073","35","Maths","Tutor 73"
