"id","class_room_id","day_of_week","period_number","school_id","status","subject_id","tutor_id","weekly_timetable_id","subject_name","tutor_name"
"25171","18","WEDNESDAY",3,"1","ASSIGNED","14","T003","41","Tamil","Tutor 03"
"25172","18","WEDNESDAY",4,"1","CONFLICT","17",NULL,"41","Chemistry",NULL
"25173","18","WEDNESDAY",5,"1","CONFLICT","13",NULL,"41","English",NULL
"25174","18","WEDNESDAY",6,"1","ASSIGNED","15","T009","41","Maths","Tutor 09"
"25175","18","WEDNESDAY",7,"1","ASSIGNED","19","T014","41","Zoology","Tutor 14"
"25176","18","WEDNESDAY",8,"1","ASSIGNED","15","T009","41","Maths","Tutor 09"
"25177","18","THURSDAY",1,"1","ASSIGNED","19","T014","41","Zoology","Tutor 14"
"25178","18","THURSDAY",2,"1","ASSIGNED","15","T002","41","Maths","Tutor 02"
"25179","18","THURSDAY",3,"1","ASSIGNED","17","T005","41","Chemistry","Tutor 05"
"25180","18","THURSDAY",4,"1","ASSIGNED","14","T003","41","Tamil","Tutor 03"
"25181","18","THURSDAY",5,"1","CONFLICT","13",NULL,"41","English",NULL
"25182","18","THURSDAY",6,"1","ASSIGNED","15","T009","41","Maths","Tutor 09"
"25183","18","THURSDAY",7,"1","ASSIGNED","16","T011","41","Physics","Tutor 11"
"25184","18","THURSDAY",8,"1","ASSIGNED","18","T013","41","Botany","Tutor 13"
"25185","18","FRIDAY",1,"1","ASSIGNED","19","T014","41","Zoology","Tutor 14"
"25186","18","FRIDAY",2,"1","ASSIGNED","18","T013","41","Botany","Tutor 13"
"25187","18","FRIDAY",3,"1","ASSIGNED","17","T012","41","Chemistry","Tutor 12"
"25665","40","FRIDAY",1,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25188","18","FRIDAY",4,"1","ASSIGNED","16","T004","41","Physics","Tutor 04"
"25189","18","FRIDAY",5,"1","ASSIGNED","17","T012","41","Chemistry","Tutor 12"
"25190","18","FRIDAY",6,"1","ASSIGNED","16","T011","41","Physics","Tutor 11"
"25191","18","FRIDAY",7,"1","ASSIGNED","15","T002","41","Maths","Tutor 02"
"25192","18","FRIDAY",8,"1","CONFLICT","18",NULL,"41","Botany",NULL
"25193","18","SATURDAY",1,"1","CONFLICT","17",NULL,"41","Chemistry",NULL
"25194","18","SATURDAY",2,"1","ASSIGNED","17","T012","41","Chemistry","Tutor 12"
"25195","18","SATURDAY",3,"1","ASSIGNED","18","T013","41","Botany","Tutor 13"
"25196","18","SATURDAY",4,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25197","18","SATURDAY",5,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25198","18","SATURDAY",6,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25199","18","SATURDAY",7,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25200","18","SATURDAY",8,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25201","19","MONDAY",1,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25202","19","MONDAY",2,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25203","19","MONDAY",3,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25204","19","MONDAY",4,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25205","19","MONDAY",5,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25206","19","MONDAY",6,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25207","19","MONDAY",7,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25208","19","MONDAY",8,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25209","19","TUESDAY",1,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25210","19","TUESDAY",2,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25211","19","TUESDAY",3,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25212","19","TUESDAY",4,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25213","19","TUESDAY",5,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25214","19","TUESDAY",6,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25215","19","TUESDAY",7,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25216","19","TUESDAY",8,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25217","19","WEDNESDAY",1,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25218","19","WEDNESDAY",2,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25219","19","WEDNESDAY",3,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25220","19","WEDNESDAY",4,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25221","19","WEDNESDAY",5,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25222","19","WEDNESDAY",6,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25223","19","WEDNESDAY",7,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25224","19","WEDNESDAY",8,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25225","19","THURSDAY",1,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25226","19","THURSDAY",2,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25227","19","THURSDAY",3,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25228","19","THURSDAY",4,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25229","19","THURSDAY",5,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25230","19","THURSDAY",6,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25231","19","THURSDAY",7,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25232","19","THURSDAY",8,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25233","19","FRIDAY",1,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25234","19","FRIDAY",2,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25235","19","FRIDAY",3,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25236","19","FRIDAY",4,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25237","19","FRIDAY",5,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25238","19","FRIDAY",6,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25239","19","FRIDAY",7,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25240","19","FRIDAY",8,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25241","19","SATURDAY",1,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25242","19","SATURDAY",2,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25243","19","SATURDAY",3,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25244","19","SATURDAY",4,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25245","19","SATURDAY",5,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25246","19","SATURDAY",6,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25247","19","SATURDAY",7,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25248","19","SATURDAY",8,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25249","20","MONDAY",1,"1","ASSIGNED","22","T023","41","Maths","Tutor 23"
"25250","20","MONDAY",2,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25251","20","MONDAY",3,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25252","20","MONDAY",4,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25666","40","FRIDAY",2,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25253","20","MONDAY",5,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25254","20","MONDAY",6,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25255","20","MONDAY",7,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25256","20","MONDAY",8,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25257","20","TUESDAY",1,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25258","20","TUESDAY",2,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25259","20","TUESDAY",3,"1","ASSIGNED","22","T023","41","Maths","Tutor 23"
"25260","20","TUESDAY",4,"1","ASSIGNED","21","T024","41","Tamil","Tutor 24"
"25261","20","TUESDAY",5,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25262","20","TUESDAY",6,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25263","20","TUESDAY",7,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25264","20","TUESDAY",8,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25265","20","WEDNESDAY",1,"1","ASSIGNED","26","T028","41","Zoology","Tutor 28"
"25266","20","WEDNESDAY",2,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25267","20","WEDNESDAY",3,"1","ASSIGNED","22","T023","41","Maths","Tutor 23"
"25268","20","WEDNESDAY",4,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25269","20","WEDNESDAY",5,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25270","20","WEDNESDAY",6,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25271","20","WEDNESDAY",7,"1","ASSIGNED","22","T023","41","Maths","Tutor 23"
"25272","20","WEDNESDAY",8,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25273","20","THURSDAY",1,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25274","20","THURSDAY",2,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25275","20","THURSDAY",3,"1","ASSIGNED","24","T026","41","Chemistry","Tutor 26"
"25276","20","THURSDAY",4,"1","ASSIGNED","23","T025","41","Physics","Tutor 25"
"25277","20","THURSDAY",5,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25278","20","THURSDAY",6,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25279","20","THURSDAY",7,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25280","20","THURSDAY",8,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25281","20","FRIDAY",1,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25282","20","FRIDAY",2,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25283","20","FRIDAY",3,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25284","20","FRIDAY",4,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25285","20","FRIDAY",5,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25286","20","FRIDAY",6,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25287","20","FRIDAY",7,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25288","20","FRIDAY",8,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25289","20","SATURDAY",1,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25290","20","SATURDAY",2,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25291","20","SATURDAY",3,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25292","20","SATURDAY",4,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25293","20","SATURDAY",5,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25294","20","SATURDAY",6,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25295","20","SATURDAY",7,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25296","20","SATURDAY",8,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25297","21","MONDAY",1,"1","CONFLICT","22",NULL,"41","Maths",NULL
"25298","21","MONDAY",2,"1","ASSIGNED","25","T027","41","Botany","Tutor 27"
"25299","21","MONDAY",3,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25300","21","MONDAY",4,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25301","21","MONDAY",5,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25302","21","MONDAY",6,"1","ASSIGNED","24","T026","41","Chemistry","Tutor 26"
"25303","21","MONDAY",7,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25304","21","MONDAY",8,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25305","21","TUESDAY",1,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25306","21","TUESDAY",2,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25307","21","TUESDAY",3,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25308","21","TUESDAY",4,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25309","21","TUESDAY",5,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25310","21","TUESDAY",6,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25311","21","TUESDAY",7,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25312","21","TUESDAY",8,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25313","21","WEDNESDAY",1,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25314","21","WEDNESDAY",2,"1","ASSIGNED","26","T028","41","Zoology","Tutor 28"
"25315","21","WEDNESDAY",3,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25316","21","WEDNESDAY",4,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25317","21","WEDNESDAY",5,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25318","21","WEDNESDAY",6,"1","ASSIGNED","24","T026","41","Chemistry","Tutor 26"
"25319","21","WEDNESDAY",7,"1","CONFLICT","22",NULL,"41","Maths",NULL
"25320","21","WEDNESDAY",8,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25321","21","THURSDAY",1,"1","ASSIGNED","24","T026","41","Chemistry","Tutor 26"
"25322","21","THURSDAY",2,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25323","21","THURSDAY",3,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25324","21","THURSDAY",4,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25325","21","THURSDAY",5,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25326","21","THURSDAY",6,"1","ASSIGNED","21","T024","41","Tamil","Tutor 24"
"25327","21","THURSDAY",7,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25328","21","THURSDAY",8,"1","ASSIGNED","26","T028","41","Zoology","Tutor 28"
"25329","21","FRIDAY",1,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25330","21","FRIDAY",2,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25331","21","FRIDAY",3,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25332","21","FRIDAY",4,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25333","21","FRIDAY",5,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25334","21","FRIDAY",6,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25335","21","FRIDAY",7,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25336","21","FRIDAY",8,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25337","21","SATURDAY",1,"1","ASSIGNED","20","T022","41","English","Tutor 22"
"25338","21","SATURDAY",2,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25339","21","SATURDAY",3,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25340","21","SATURDAY",4,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25341","21","SATURDAY",5,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25342","21","SATURDAY",6,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25343","21","SATURDAY",7,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25344","21","SATURDAY",8,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25345","22","MONDAY",1,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25346","22","MONDAY",2,"1","CONFLICT","25",NULL,"41","Botany",NULL
"25347","22","MONDAY",3,"1","ASSIGNED","24","T026","41","Chemistry","Tutor 26"
"25348","22","MONDAY",4,"1","ASSIGNED","26","T028","41","Zoology","Tutor 28"
"25349","22","MONDAY",5,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25350","22","MONDAY",6,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25351","22","MONDAY",7,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25352","22","MONDAY",8,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25353","22","TUESDAY",1,"1","ASSIGNED","25","T027","41","Botany","Tutor 27"
"25354","22","TUESDAY",2,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25355","22","TUESDAY",3,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25356","22","TUESDAY",4,"1","ASSIGNED","25","T027","41","Botany","Tutor 27"
"25357","22","TUESDAY",5,"1","ASSIGNED","24","T026","41","Chemistry","Tutor 26"
"25358","22","TUESDAY",6,"1","ASSIGNED","24","T026","41","Chemistry","Tutor 26"
"25359","22","TUESDAY",7,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25360","22","TUESDAY",8,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25361","22","WEDNESDAY",1,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25362","22","WEDNESDAY",2,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25363","22","WEDNESDAY",3,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25364","22","WEDNESDAY",4,"1","ASSIGNED","23","T025","41","Physics","Tutor 25"
"25365","22","WEDNESDAY",5,"1","ASSIGNED","26","T028","41","Zoology","Tutor 28"
"25366","22","WEDNESDAY",6,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25367","22","WEDNESDAY",7,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25368","22","WEDNESDAY",8,"1","ASSIGNED","26","T021","41","Zoology","Tutor 21"
"25369","22","THURSDAY",1,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25370","22","THURSDAY",2,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25371","22","THURSDAY",3,"1","ASSIGNED","22","T023","41","Maths","Tutor 23"
"25372","22","THURSDAY",4,"1","CONFLICT","23",NULL,"41","Physics",NULL
"25373","22","THURSDAY",5,"1","ASSIGNED","23","T025","41","Physics","Tutor 25"
"25374","22","THURSDAY",6,"1","ASSIGNED","25","T020","41","Botany","Tutor 20"
"25375","22","THURSDAY",7,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25376","22","THURSDAY",8,"1","ASSIGNED","24","T026","41","Chemistry","Tutor 26"
"25377","22","FRIDAY",1,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25378","22","FRIDAY",2,"1","ASSIGNED","22","T023","41","Maths","Tutor 23"
"25379","22","FRIDAY",3,"1","ASSIGNED","26","T028","41","Zoology","Tutor 28"
"25380","22","FRIDAY",4,"1","ASSIGNED","20","T015","41","English","Tutor 15"
"25381","22","FRIDAY",5,"1","ASSIGNED","25","T027","41","Botany","Tutor 27"
"25382","22","FRIDAY",6,"1","ASSIGNED","23","T018","41","Physics","Tutor 18"
"25383","22","FRIDAY",7,"1","ASSIGNED","25","T027","41","Botany","Tutor 27"
"25384","22","FRIDAY",8,"1","ASSIGNED","24","T019","41","Chemistry","Tutor 19"
"25385","22","SATURDAY",1,"1","ASSIGNED","22","T016","41","Maths","Tutor 16"
"25386","22","SATURDAY",2,"1","ASSIGNED","26","T028","41","Zoology","Tutor 28"
"25387","22","SATURDAY",3,"1","ASSIGNED","21","T017","41","Tamil","Tutor 17"
"25388","22","SATURDAY",4,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25389","22","SATURDAY",5,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25390","22","SATURDAY",6,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25391","22","SATURDAY",7,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25392","22","SATURDAY",8,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25393","23","MONDAY",1,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25394","23","MONDAY",2,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25395","23","MONDAY",3,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25396","23","MONDAY",4,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25397","23","MONDAY",5,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25398","23","MONDAY",6,"1","CONFLICT","27",NULL,"41","English",NULL
"25399","23","MONDAY",7,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25400","23","MONDAY",8,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25401","23","TUESDAY",1,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25402","23","TUESDAY",2,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25403","23","TUESDAY",3,"1","CONFLICT","28",NULL,"41","Tamil",NULL
"25404","23","TUESDAY",4,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25405","23","TUESDAY",5,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25406","23","TUESDAY",6,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25407","23","TUESDAY",7,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25408","23","TUESDAY",8,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25409","23","WEDNESDAY",1,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25410","23","WEDNESDAY",2,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25411","23","WEDNESDAY",3,"1","CONFLICT","28",NULL,"41","Tamil",NULL
"25412","23","WEDNESDAY",4,"1","CONFLICT","27",NULL,"41","English",NULL
"25413","23","WEDNESDAY",5,"1","CONFLICT","27",NULL,"41","English",NULL
"25414","23","WEDNESDAY",6,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25415","23","WEDNESDAY",7,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25416","23","WEDNESDAY",8,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25417","23","THURSDAY",1,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25418","23","THURSDAY",2,"1","CONFLICT","28",NULL,"41","Tamil",NULL
"25419","23","THURSDAY",3,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25420","23","THURSDAY",4,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25421","23","THURSDAY",5,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25422","23","THURSDAY",6,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25423","23","THURSDAY",7,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25424","23","THURSDAY",8,"1","CONFLICT","28",NULL,"41","Tamil",NULL
"25425","23","FRIDAY",1,"1","CONFLICT","27",NULL,"41","English",NULL
"25426","23","FRIDAY",2,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25427","23","FRIDAY",3,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25428","23","FRIDAY",4,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25429","23","FRIDAY",5,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25430","23","FRIDAY",6,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25431","23","FRIDAY",7,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25432","23","FRIDAY",8,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25433","23","SATURDAY",1,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25434","23","SATURDAY",2,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25435","23","SATURDAY",3,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25436","23","SATURDAY",4,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25437","23","SATURDAY",5,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25438","23","SATURDAY",6,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25439","23","SATURDAY",7,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25440","23","SATURDAY",8,"1","CONFLICT",NULL,NULL,"41",NULL,NULL
"25441","24","MONDAY",1,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25442","24","MONDAY",2,"1","CONFLICT","27",NULL,"41","English",NULL
"25443","24","MONDAY",3,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25444","24","MONDAY",4,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25445","24","MONDAY",5,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25446","24","MONDAY",6,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25447","24","MONDAY",7,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25448","24","MONDAY",8,"1","CONFLICT","28",NULL,"41","Tamil",NULL
"25449","24","TUESDAY",1,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25450","24","TUESDAY",2,"1","CONFLICT","28",NULL,"41","Tamil",NULL
"25451","24","TUESDAY",3,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25452","24","TUESDAY",4,"1","CONFLICT","28",NULL,"41","Tamil",NULL
"25453","24","TUESDAY",5,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25454","24","TUESDAY",6,"1","CONFLICT","27",NULL,"41","English",NULL
"25455","24","TUESDAY",7,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25456","24","TUESDAY",8,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25457","24","WEDNESDAY",1,"1","CONFLICT","28",NULL,"41","Tamil",NULL
"25458","24","WEDNESDAY",2,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25459","24","WEDNESDAY",3,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25460","24","WEDNESDAY",4,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25461","24","WEDNESDAY",5,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25462","24","WEDNESDAY",6,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25463","24","WEDNESDAY",7,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25464","24","WEDNESDAY",8,"1","CONFLICT","27",NULL,"41","English",NULL
"25465","24","THURSDAY",1,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25466","24","THURSDAY",2,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25467","24","THURSDAY",3,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25468","24","THURSDAY",4,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25469","24","THURSDAY",5,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25470","24","THURSDAY",6,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25471","24","THURSDAY",7,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25472","24","THURSDAY",8,"1","CONFLICT","29",NULL,"41","Maths",NULL
"25473","24","FRIDAY",1,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25474","24","FRIDAY",2,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25475","24","FRIDAY",3,"1","CONFLICT","32",NULL,"41","Botany",NULL
"25476","24","FRIDAY",4,"1","CONFLICT","30",NULL,"41","Physics",NULL
"25477","24","FRIDAY",5,"1","CONFLICT","31",NULL,"41","Chemistry",NULL
"25478","24","FRIDAY",6,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25479","24","FRIDAY",7,"1","CONFLICT","33",NULL,"41","Zoology",NULL
"25480","24","FRIDAY",8,"1","CONFLICT","27",NULL,"41","English",NULL
